flow_key,total_packets,total_bytes,flow_duration,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,direction_ratio,burst_count,burst_avg_size,bytes_per_second,packets_per_second,burst_mean_size_variance,small_to_large_ratio,inter_burst_gap,source_pcap,label
"(17, '10.211.218.53', 56243, '10.211.218.77', 53)",2,279,0.0308170318603515,139.5,82.5,57,222,0.0308170318603515,0.0,0.2043010752688172,1,2.0,9053.435167419697,64.89917682738132,0.0,1.0,0.0,non_ai_001.pcap,non_ai
"(6, '10.221.8.170', 53, '10.221.8.53', 60807)",13,705,0.4832680225372314,54.23076923076923,29.60289446906748,40,144,0.0402723352114359,0.0812868054914956,0.4936170212765957,2,6.5,1458.8178135574574,26.900186632974396,9.21556122448979,13.0,0.2971999645233154,nonai_007.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 60360)",2,197,0.1667120456695556,98.5,28.5,70,127,0.1667120456695556,0.0,0.3553299492385787,2,1.0,1181.6782597130316,11.99673360114753,812.25,2.0,0.1667120456695556,nonai_002.pcap,non_ai
"(6, '10.211.218.53', 54004, '10.211.218.77', 53)",1,52,1e-09,52.0,0.0,52,52,0.0,0.0,1.0,1,1.0,52000000000.0,1000000000.0,0.0,1.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 61131, '10.211.218.77', 53)",13,783,0.3686268329620361,60.23076923076923,34.84063464527028,40,138,0.0307189027468363,0.0597224710043596,0.3754789272030651,3,4.333333333333333,2124.099305816512,35.26601657166621,455.578514739229,13.0,0.1562060117721557,non_ai_001.pcap,non_ai
"(6, '10.211.218.53', 56475, '10.211.218.77', 53)",13,642,0.1793010234832763,49.38461538461539,17.71804148552656,40,102,0.0149417519569396,0.0336604771378016,0.5093457943925234,2,6.5,3580.5707492789643,72.50376906639647,1.072704081632651,13.0,0.1192879676818847,non_ai_001.pcap,non_ai
"(6, '10.211.218.53', 56067, '8.2.110.97', 443)",19,4780,9.386465072631836,251.57894736842104,368.16248069074834,40,1440,0.5214702818128798,1.836267522804373,0.696652719665272,7,2.7142857142857144,509.2438913917733,2.024191200092823,33509.81887755102,13.0,1.5634868542353313,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 61903, '141.226.227.75', 443)",75,18474,3.738271951675415,246.32,375.58129736893625,40,2840,0.0505171885361542,0.0673541020875795,0.3662985817906247,19,3.947368421052632,4941.855552194468,20.06274582735656,12519.449979123798,25.5,0.1483074559105767,nonai_009.pcap,non_ai
"(6, '10.221.8.170', 53, '10.221.8.53', 62205)",13,782,0.4133780002593994,60.15384615384615,54.27117970659531,40,246,0.0344481666882832,0.05786945205756,0.4130434782608695,3,4.333333333333333,1891.731053682794,31.44821444741218,141.85802469135805,12.0,0.1489518880844116,nonai_008.pcap,non_ai
"(6, '10.211.218.53', 61350, '10.211.218.77', 53)",13,661,0.1412560939788818,50.84615384615385,22.048359973358405,40,120,0.0117713411649068,0.0224022442122159,0.4962178517397882,1,13.0,4679.44413144272,92.0314276985709,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 65148, '10.211.218.77', 53)",13,669,0.1597721576690673,51.46153846153846,23.345615251676065,40,124,0.0133143464724222,0.0309865854152244,0.4962630792227205,2,6.5,4187.212651816878,81.36586617880332,6.309665532879805,13.0,0.1095128059387207,nonai_009.pcap,non_ai
"(6, '10.221.8.170', 53, '10.221.8.53', 59855)",13,664,0.3416848182678222,51.07692307692308,21.416965016839907,40,113,0.0284737348556518,0.0501982502293586,0.5090361445783133,3,4.333333333333333,1943.3113925463845,38.04675919142018,1.4074074074074117,13.0,0.1341744661331176,nonai_006.pcap,non_ai
"(6, '10.211.218.53', 49726, '10.211.218.77', 53)",13,665,0.139631986618042,51.15384615384615,22.541743000815018,40,121,0.0116359988848368,0.0245525592183581,0.4977443609022556,1,13.0,4762.519076800664,93.10187668933628,0.0,13.0,0.0,non_ai_001.pcap,non_ai
"(6, '10.211.218.53', 60266, '10.211.218.77', 53)",13,848,0.3481020927429199,65.23076923076923,60.95036296497447,40,271,0.0290085077285766,0.0615387674806998,0.4858490566037736,2,6.5,2436.066940356673,37.34536583093957,129.95999999999998,12.0,0.2182960510253906,nonai_009.pcap,non_ai
"(6, '10.221.8.53', 56326, '20.42.73.25', 443)",19,10989,11.771866083145142,578.3684210526316,1137.627365247806,40,5140,0.6539925601747301,2.2749229946120457,0.293020293020293,9,2.111111111111111,933.4968578799889,1.6140176812921818,203777.68587105625,3.6666666666666665,1.4646133780479431,nonai_004.pcap,non_ai
"(6, '10.211.218.53', 64558, '72.145.35.96', 443)",1,40,1e-09,40.0,0.0,40,40,0.0,0.0,1.0,1,1.0,40000000000.0,1000000000.0,0.0,1.0,0.0,non_ai_001.pcap,non_ai
"(6, '10.211.218.53', 50529, '10.211.218.77', 53)",13,616,0.0639729499816894,47.38461538461539,12.2947046859048,40,75,0.0053310791651407,0.0108023052951851,0.5324675324675324,1,13.0,9629.069789283025,203.2108884101937,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53541, '198.8.71.131', 443)",20,10503,21.0904700756073,525.15,620.7625371267181,40,1440,1.1100247408214368,4.443132584717224,0.3425687898695611,6,3.333333333333333,497.997434971708,0.9482956012029096,100078.39274691357,1.7142857142857142,4.204794788360596,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57144, '10.211.218.77', 53)",13,660,0.1403930187225341,50.76923076923077,20.737012047039304,40,111,0.0116994182268778,0.0223116452508038,0.509090909090909,1,13.0,4701.088458710268,92.59719691399012,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62454, '10.211.218.77', 53)",13,700,0.140805959701538,53.84615384615385,31.76559860033917,40,159,0.0117338299751281,0.0238461370999202,0.4685714285714286,1,13.0,4971.38048335289,92.32563754798224,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57761, '131.153.206.103', 443)",41,10720,19.876909971237183,261.4634146341463,373.61556461813205,40,1440,0.4969227492809295,2.909751711588476,0.4088619402985075,4,10.25,539.3192410446262,2.062694858472917,11310.974166666663,10.0,6.438230037689209,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 58915, '10.211.218.77', 53)",13,689,0.1335129737854004,53.0,27.54018043625601,40,140,0.0111260811487833,0.022614887818545,0.4876632801161103,1,13.0,5160.547177291185,97.36881466587144,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 63913, '10.211.218.77', 53)",13,747,0.1816298961639404,57.46153846153846,41.903947646998205,40,197,0.0151358246803283,0.032519037879913,0.4511378848728246,2,6.5,4112.759054411134,71.5741200901536,67.86621315192743,13.0,0.1115059852600097,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 64567, '10.211.218.77', 53)",13,667,0.1410129070281982,51.30769230769231,24.22771653542096,40,130,0.0117510755856831,0.0241544440451814,0.4857571214392803,1,13.0,4730.063467641445,92.1901425477343,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53046, '10.211.218.77', 53)",13,692,0.1351900100708007,53.23076923076923,31.0809212964972,40,155,0.0112658341725667,0.0223065075860743,0.4797687861271676,1,13.0,5118.7214176372245,96.1609514874045,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 50451, '10.211.218.77', 53)",13,634,0.1442880630493164,48.76923076923077,15.743882065272436,40,92,0.0120240052541097,0.0241619785770103,0.5189274447949527,1,13.0,4393.987878146956,90.09754324276092,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 57704)",2,156,0.069908857345581,78.0,8.0,70,86,0.069908857345581,0.0,0.4487179487179487,1,2.0,2231.4768961083696,28.608678155235506,0.0,2.0,0.0,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 56868, '80.77.85.111', 443)",20,9033,23.12339186668396,451.65,501.2198394916147,40,1440,1.2170206245623136,3.274080609623629,0.4934130410716262,9,2.2222222222222223,390.643381908633,0.864925012528801,94213.54777777776,3.333333333333333,2.8780876100063324,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 49684, '10.211.218.77', 53)",2,294,0.0343308448791503,147.0,88.0,59,235,0.0343308448791503,0.0,0.2006802721088435,1,2.0,8563.72748864536,58.2566495826215,0.0,1.0,0.0,non_ai_001.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 61841)",2,171,0.1977999210357666,85.5,12.5,73,98,0.1977999210357666,0.0,0.4269005847953216,2,1.0,864.5099507854678,10.111227494566874,156.25,2.0,0.1977999210357666,nonai_002.pcap,non_ai
"(6, '10.211.218.53', 60630, '10.211.218.77', 53)",13,608,0.1378540992736816,46.76923076923077,11.443196474854837,40,79,0.0114878416061401,0.0232286505657363,0.5197368421052632,1,13.0,4410.460067588836,94.30260012936655,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 50228, '10.211.218.77', 53)",2,248,0.0815520286560058,124.0,60.0,64,184,0.0815520286560058,0.0,0.2580645161290322,1,2.0,3041.003443900671,24.524221321779603,0.0,2.0,0.0,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 57801, '10.211.218.77', 53)",2,206,0.0282549858093261,103.0,41.0,62,144,0.0282549858093261,0.0,0.3009708737864077,1,2.0,7290.748662560121,70.78396759767108,0.0,2.0,0.0,non_ai_001.pcap,non_ai
"(6, '10.211.218.53', 51979, '10.211.218.77', 53)",13,706,0.1717290878295898,54.30769230769231,30.86542655161301,40,152,0.0143107573191324,0.0242196860497972,0.4830028328611898,1,13.0,4111.126477889277,75.70062919626147,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 60964)",2,168,0.066547155380249,84.0,8.0,76,92,0.066547155380249,0.0,0.4523809523809524,1,2.0,2524.525639601747,30.05387666192556,0.0,2.0,0.0,nonai_001.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 63592)",2,179,0.2712938785552978,89.5,28.5,61,118,0.2712938785552978,0.0,0.3407821229050279,2,1.0,659.8011018649446,7.372079350446309,812.25,2.0,0.2712938785552978,nonai_001.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 50471)",2,213,0.0709509849548339,106.5,24.5,82,131,0.0709509849548339,0.0,0.3849765258215962,1,2.0,3002.072488994926,28.188474075069728,0.0,2.0,0.0,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 54785, '10.211.218.77', 53)",13,722,0.1301031112670898,55.53846153846154,38.0801086468541,40,184,0.0108419259389241,0.0224030554483889,0.4501385041551246,1,13.0,5549.444536478453,99.9207465016896,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 60273, '10.211.218.77', 53)",13,681,0.1691229343414306,52.38461538461539,27.755909866988308,40,144,0.0140935778617858,0.0274659191630942,0.4757709251101321,1,13.0,4026.6567195740345,76.86716204766878,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56595, '182.161.73.131', 443)",24,9667,10.26946496963501,402.7916666666667,536.4008124501884,40,1440,0.4464984769406526,2.0179364581392325,0.3407468707975587,2,12.0,941.3343371425492,2.3370253534106937,48917.798587257625,3.2,9.91053295135498,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56578, '10.211.218.77', 53)",13,757,0.1344900131225586,58.23076923076923,45.57353119478597,40,212,0.0112075010935465,0.0243429223401878,0.4385733157199472,1,13.0,5628.670727469988,96.66145238719923,0.0,12.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56329, '10.211.218.77', 53)",13,663,0.1360218524932861,51.0,21.096846282724893,40,111,0.0113351543744405,0.0222485330507528,0.5113122171945701,1,13.0,4874.216810366737,95.57287863464192,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 61004, '10.211.218.77', 53)",13,732,0.0647859573364257,56.30769230769231,39.54818796857364,40,189,0.0053988297780354,0.0120253128220464,0.4508196721311475,1,13.0,11298.744822104132,200.66076869857065,0.0,13.0,0.0,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 64529, '142.250.70.66', 443)",26,17210,14.452762842178345,661.9230769230769,573.9701763276638,49,1278,0.5781105136871338,2.784610081183712,0.4578733294596165,2,13.0,1190.7757836982594,1.7989639962902233,92197.2496,1.0909090909090908,14.219533920288086,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 64814, '10.211.218.77', 53)",13,831,0.1607420444488525,63.92307692307692,65.93057133596213,40,290,0.0133951703707377,0.0286566440296503,0.394705174488568,2,6.5,5169.773738098876,80.87492009059613,276.5885770975056,12.0,0.1002600193023681,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 59160, '192.0.78.13', 443)",124,127481,10.245275020599363,1028.0725806451612,1023.0800994513288,40,5640,0.0832949188666615,0.6670210286819203,0.0335579419678226,3,41.333333333333336,12442.906583150188,12.10314020372152,272988.14465903246,0.6438356164383562,4.922170519828796,nonai_009.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 52691)",2,146,0.0055620670318603,73.0,8.0,65,81,0.0055620670318603,0.0,0.4452054794520548,1,2.0,26249.234172060525,359.578550302199,0.0,2.0,0.0,nonai_001.pcap,non_ai
"(17, '10.211.218.53', 61151, '142.250.206.162', 443)",25,15885,3.1133949756622314,635.4,570.8217234829102,49,1278,0.129724790652593,0.565857301561413,0.4117091595845137,2,12.5,5102.147374224884,8.029819600605734,84281.34765625,1.2,2.841480016708374,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 61423, '10.211.218.77', 53)",13,915,0.3600969314575195,70.38461538461539,79.98705516571319,40,344,0.0300080776214599,0.0614192173685668,0.4437158469945355,2,6.5,2540.9824968418043,36.10139066551197,258.405625,12.0,0.2171370983123779,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56509, '10.211.218.77', 53)",13,656,0.1358418464660644,50.46153846153846,20.84970165665681,40,115,0.011320153872172,0.0231761283758625,0.5,1,13.0,4829.145193958179,95.6995236607566,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57425, '10.211.218.77', 53)",13,689,0.1680910587310791,53.0,27.54018043625601,40,140,0.0140075882275899,0.0293332584281702,0.4876632801161103,1,13.0,4098.968768483387,77.33903336761108,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53927, '10.211.218.77', 53)",13,668,0.1303379535675048,51.38461538461539,24.10406432865137,40,129,0.0108614961306254,0.022946033559211,0.4880239520958084,1,13.0,5125.138010196149,99.74070977926635,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53999, '57.144.168.128', 443)",4,208,3.121048927307129,52.0,0.0,52,52,1.0403496424357097,0.6689392156251307,0.25,4,1.0,66.64426122260903,1.2816204081270968,0.0,4.0,1.0403496424357097,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57079, '10.211.218.77', 53)",13,747,0.1454429626464843,57.46153846153846,43.20544015713296,40,203,0.012120246887207,0.0249687278889467,0.4431057563587684,1,13.0,5136.033991659454,89.38211765940147,0.0,12.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 64309, '99.86.182.124', 443)",26,10436,21.73128581047058,401.38461538461536,537.5863491944683,40,1440,0.8692514324188232,4.194790873281853,0.3043311613645075,2,13.0,480.22929204546745,1.1964317356441314,41722.50283553876,3.2,21.41917085647583,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 64625, '10.211.218.77', 53)",13,712,0.1753411293029785,54.76923076923077,32.33277414673335,40,158,0.0146117607752482,0.0318510074960341,0.4789325842696629,2,6.5,4060.6559500920544,74.14119009999537,22.1123866213152,13.0,0.1106960773468017,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 50176, '8.2.109.251', 443)",30,11324,26.57220816612244,377.4666666666666,499.62037143771016,40,1440,0.9162830402111184,3.277222301195436,0.3026315789473684,9,3.333333333333333,426.15953966660726,1.1289991336981824,48082.2926002134,3.8,3.302971124649048,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 54778, '10.211.218.77', 53)",13,692,0.1331870555877685,53.23076923076923,27.498682055562217,40,138,0.0110989212989807,0.0230609758577327,0.4927745664739884,1,13.0,5195.700114745618,97.60708308048125,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 55424, '10.211.218.77', 53)",13,719,0.1240019798278808,55.30769230769231,34.79253813764054,40,169,0.01033349831899,0.0208677685589516,0.4687065368567454,1,13.0,5798.294519152012,104.83703581220608,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 52307, '35.186.253.211', 443)",30,9218,26.78021597862244,307.26666666666665,592.354057037587,40,2840,0.9234557234007736,4.80656689561446,0.3570188761119549,2,15.0,344.2093225595476,1.1202299497490158,22046.75034293553,7.666666666666667,26.357080936431885,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 50511, '10.211.218.77', 53)",13,668,0.141442060470581,51.38461538461539,22.099559555438628,40,115,0.0117868383725484,0.0255962231821416,0.5089820359281437,1,13.0,4722.781878159498,91.91042577256506,0.0,13.0,0.0,non_ai_001.pcap,non_ai
"(6, '10.221.8.170', 53, '10.221.8.53', 52896)",13,749,0.223093032836914,57.61538461538461,40.08939714330472,40,187,0.0185910860697428,0.043021764019503,0.465954606141522,2,6.5,3357.3437524045653,58.27165391356389,42.87131519274381,13.0,0.1566951274871826,nonai_006.pcap,non_ai
"(17, '10.221.8.170', 53, '10.221.8.53', 62572)",2,189,0.0389690399169921,94.5,32.5,62,127,0.0389690399169921,0.0,0.328042328042328,1,2.0,4850.004013508884,51.3227937937448,0.0,2.0,0.0,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 56649, '10.211.218.77', 53)",13,650,0.0566380023956298,50.0,19.05054006906568,40,106,0.0047198335329691,0.0107789733118211,0.5092307692307693,1,13.0,11476.393455044474,229.52786910088943,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53057, '141.226.224.32', 443)",22,6247,0.9802858829498292,283.95454545454544,445.32842602375314,40,1440,0.046680280140468,0.0953532585889626,0.4779894349287658,5,4.4,6372.630789297738,22.44243274604614,45653.41806122448,5.666666666666667,0.2432457208633422,nonai_009.pcap,non_ai
"(17, '10.221.8.53', 57056, '224.0.0.252', 5355)",2,122,0.4181489944458008,61.0,0.0,61,61,0.4181489944458008,0.0,1.0,2,1.0,291.7620312867051,4.782984119454182,0.0,2.0,0.4181489944458008,nonai_001.pcap,non_ai
"(6, '10.211.218.53', 60539, '10.211.218.77', 53)",13,707,0.230076789855957,54.38461538461539,32.54000723733658,40,161,0.0191730658213297,0.0491533454440395,0.471004243281471,2,6.5,3072.8871019220487,56.50287457565295,30.512471655328817,13.0,0.178192138671875,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62109, '10.211.218.77', 53)",13,672,0.1323091983795166,51.69230769230769,24.065246615701994,40,127,0.0110257665316263,0.0225606555342657,0.494047619047619,1,13.0,5079.011952535837,98.25469551036588,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57991, '37.157.2.235', 443)",24,9725,24.414211988449097,405.2083333333333,511.2228785933023,40,1440,1.0614874777586565,4.744891272998193,0.3066323907455013,7,3.4285714285714284,398.3335609849342,0.9830339808368556,50183.91142857143,3.75,4.068154335021973,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53144, '104.114.100.194', 443)",36,27254,3.8519821166992183,757.0555555555555,1022.296976433312,40,5640,0.1100566319056919,0.6011220682740296,0.1440522492111249,2,18.0,7075.318413823291,9.34583778152339,159975.0009765625,1.2307692307692308,3.614229917526245,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 56871, '142.250.182.66', 443)",25,15843,19.46203088760376,633.72,568.5644040915681,49,1278,0.8109179536501566,3.852421006194912,0.4972543078962317,2,12.5,814.04659624146,1.2845524778158492,83774.06640625,1.2,19.28637099266052,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53312, '10.211.218.77', 53)",13,712,0.1521310806274414,54.76923076923077,35.71501267222951,40,175,0.0126775900522867,0.0241858095873884,0.4550561797752809,1,13.0,4680.174472326527,85.45262379247873,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 64796, '10.211.218.77', 53)",13,721,0.1538050174713134,55.46153846153846,37.82066058206686,40,183,0.0128170847892761,0.027517318114667,0.4507628294036061,1,13.0,4687.753441687787,84.52260019686717,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 54088, '10.211.218.77', 53)",13,657,0.1484122276306152,50.53846153846154,20.0714699343482,40,108,0.0123676856358846,0.0272788619875993,0.5114155251141552,1,13.0,4426.858962289915,87.59386074546255,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 65087, '10.211.218.77', 53)",13,681,0.1479768753051757,52.38461538461539,26.96875246405469,40,140,0.0123314062754313,0.0223903715493572,0.4816446402349486,1,13.0,4602.07041536429,87.85156446363548,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 54956, '10.211.218.77', 53)",13,648,0.1545889377593994,49.84615384615385,18.139825093916144,40,99,0.0128824114799499,0.0256819356630399,0.5185185185185185,1,13.0,4191.761774109221,84.09398620898128,0.0,13.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 49153, '10.211.218.77', 53)",13,784,0.1488380432128906,60.30769230769231,50.78519562504959,40,231,0.0124031702677408,0.0227653450943154,0.4336734693877551,1,13.0,5267.470487223518,87.3432606299818,0.0,12.0,0.0,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 52690, '10.211.218.77', 53)",13,736,0.1275691986083984,56.61538461538461,38.89342135698622,40,185,0.0106307665506998,0.0221474850470325,0.4592391304347826,1,13.0,5769.417759370842,101.9054767280176,0.0,13.0,0.0,nonai_009.pcap,non_ai
