flow_key,total_packets,total_bytes,flow_duration,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,direction_ratio,burst_count,burst_avg_size,bytes_per_second,packets_per_second,source_pcap,label
"(6, '10.211.218.53', 50999, '10.211.218.77', 53)",12,749,0.1488740444183349,62.41666666666666,53.84771479727704,40,236,0.0135340040380304,0.0239659049631931,0.4005340453938584,1,12.0,5031.098623849538,80.60505138343719,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 49153, '10.211.218.77', 53)",13,784,0.1488380432128906,60.30769230769231,50.78519562504959,40,231,0.0124031702677408,0.0227653450943154,0.4336734693877551,1,13.0,5267.470487223518,87.3432606299818,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 51919, '10.211.218.77', 53)",13,760,0.1483130455017089,58.46153846153846,44.60702839518141,40,207,0.0123594204584757,0.0230696252907841,0.4473684210526316,1,13.0,5124.296365360811,87.6524378285402,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62698, '10.211.218.77', 53)",13,691,0.1173739433288574,53.15384615384615,27.864634751284378,40,141,0.0097811619440714,0.019697676314143,0.487698986975398,1,13.0,5887.166950367864,110.75712062920728,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 51481, '10.211.218.77', 53)",13,662,0.1444339752197265,50.92307692307692,21.07664233389669,40,112,0.0120361646016438,0.0224065296840975,0.5090634441087614,1,13.0,4583.409125123803,90.00652360515022,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 58866, '10.211.218.77', 53)",13,650,0.1445150375366211,50.0,18.48492108969653,40,100,0.0120429197947184,0.0226863406571873,0.5184615384615384,1,13.0,4497.801827960538,89.95603655921074,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56647, '3.215.81.80', 443)",30,9096,25.83207607269287,303.2,430.4753496620529,40,1440,0.8907612438859611,3.078090655945919,0.394678979771328,9,3.333333333333333,352.1203628544357,1.1613468431874527,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 51312, '35.234.113.56', 443)",26,10315,12.402781009674072,396.7307692307692,529.1452147416848,40,1440,0.4961112403869629,2.1373704471690025,0.4003877847794474,8,3.25,831.6683163198948,2.096304045013792,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53472, '69.173.158.64', 443)",56,33795,25.61749219894409,603.4821428571429,599.8594177886131,40,1440,0.4657725854353471,2.117846613606759,0.4175765645805592,5,11.2,1319.2157818396045,2.186006325877137,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 63089, '34.124.175.195', 443)",42,13681,25.547432899475098,325.73809523809524,524.3691928913394,40,2840,0.6231081194993926,2.4488753468294213,0.3335282508588553,4,10.5,535.5136875721511,1.644000795119534,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 50301, '10.211.218.77', 53)",2,183,0.0222690105438232,91.5,29.5,62,121,0.0222690105438232,0.0,0.3387978142076502,1,2.0,8217.69784696423,89.81090543130307,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 61303, '34.124.175.195', 443)",13,7488,0.202427864074707,576.0,626.461122865209,40,1440,0.0168689886728922,0.0247076658577163,0.2721688034188034,1,13.0,36990.95494697566,64.22040789405496,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 61744, '10.211.218.77', 53)",12,635,0.077178955078125,52.91666666666666,26.27247714920608,40,134,0.0070162686434659,0.0162895951626603,0.4535433070866141,1,12.0,8227.631474891261,155.48279952550416,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57680, '10.211.218.77', 53)",13,616,0.0591621398925781,47.38461538461539,12.2947046859048,40,75,0.0049301783243815,0.0105993839538938,0.5324675324675324,1,13.0,10412.064220775032,219.73512154233023,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 65413, '10.211.218.77', 53)",13,616,0.0623970031738281,47.38461538461539,12.2947046859048,40,75,0.0051997502644856,0.0113809817092301,0.5324675324675324,1,13.0,9872.268997982515,208.3433392431375,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53216, '35.212.104.44', 443)",202,43271,25.711232900619507,214.2128712871287,413.3083968702292,40,3700,0.1279165815951219,0.6778253371410566,0.3546717200896674,25,8.08,1682.9609131251498,7.856488282019835,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 58668, '162.159.141.246', 443)",51,24587,25.490707874298096,482.0980392156863,447.3910538826123,51,1278,0.5098141574859619,2.0944428677558338,0.4146093464025704,12,4.25,964.5475567506976,2.00072905983998,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 52265, '10.211.218.77', 53)",13,695,0.1605329513549804,53.46153846153846,30.90585054052284,40,156,0.0133777459462483,0.0285074857115102,0.4690647482014388,1,13.0,4329.329238227065,80.98025913230481,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62988, '10.211.218.77', 53)",13,695,0.1604480743408203,53.46153846153846,30.90585054052284,40,156,0.013370672861735,0.0284751771366266,0.4690647482014388,1,13.0,4331.619452930897,81.02309768072182,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53249, '10.211.218.77', 53)",13,659,0.1603350639343261,50.69230769230769,21.892691493473396,40,120,0.0133612553278605,0.0283618240629029,0.4946889226100152,1,13.0,4110.1427462549855,81.08020592005282,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 49807, '35.244.154.8', 443)",44,14668,25.47824192047119,333.3636363636364,475.5731513805732,40,1440,0.5925172539644463,3.6008974419932427,0.2753613307881101,7,6.285714285714286,575.7069128154636,1.7269637417425965,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 65061, '34.1.250.35', 443)",6,7668,3.9996261596679688,1278.0,0.0,1278,1278,0.7999252319335938,0.6752897841261865,1.0,5,1.2,1917.179179725278,1.500140203227917,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53184, '142.93.220.214', 443)",30,9777,25.482512950897217,325.9,410.2514960362728,40,1440,0.8787073431343868,3.224670036744325,0.5203027513552214,5,6.0,383.6748761332725,1.1772779261530295,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56416, '10.211.218.77', 53)",13,692,0.167802095413208,53.23076923076923,28.96988846837044,40,147,0.0139835079511006,0.0308786197576076,0.4797687861271676,2,6.5,4123.905594241653,77.47221492072468,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 60295, '10.211.218.77', 53)",13,692,0.1732127666473388,53.23076923076923,28.969888468370435,40,147,0.0144343972206115,0.0294211451983934,0.4797687861271676,2,6.5,3995.0865827858506,75.0522045899076,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 49687, '10.211.218.77', 53)",13,640,0.1731569766998291,49.23076923076923,16.76605474510853,40,95,0.014429748058319,0.0295206179124603,0.51875,2,6.5,3696.068227787623,75.07638587693609,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 61266, '10.211.218.77', 53)",13,699,0.1655750274658203,53.76923076923077,32.579261563511054,40,163,0.013797918955485,0.0296012933376842,0.4620886981402002,2,6.5,4221.651119123593,78.51425543434436,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 52778, '10.211.218.77', 53)",13,699,0.1650841236114502,53.76923076923077,32.579261563511054,40,163,0.0137570103009541,0.0289971589202445,0.4620886981402002,1,13.0,4234.204869059362,78.74773003973063,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57264, '10.211.218.77', 53)",12,598,0.1594421863555908,49.833333333333336,17.83644832607907,40,102,0.0144947442141446,0.0307325449200307,0.540133779264214,2,6.0,3750.575764599274,75.26238992506904,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 51127, '10.211.218.77', 53)",13,784,0.1671009063720703,60.30769230769231,53.08104777730084,40,241,0.0139250755310058,0.0285882195983216,0.4209183673469387,1,13.0,4691.775867776142,77.79730392996153,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62269, '10.211.218.77', 53)",10,579,0.1777331829071045,57.9,35.126770418015944,40,159,0.0197481314341227,0.0451193575847028,0.4265975820379965,2,5.0,3257.692179533098,56.26411363615023,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56082, '10.211.218.77', 53)",11,619,0.1776349544525146,56.27272727272727,33.88507558066586,40,159,0.0177634954452514,0.043715607546498,0.4636510500807754,2,5.5,3484.6745220151533,61.92474917959077,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 49688, '10.211.218.77', 53)",25,1266,4.569106101989746,50.64,21.70507774692365,40,137,0.1903794209162394,0.8393920052732542,0.4842022116903633,3,8.333333333333334,277.0782668952872,5.471529757015939,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 54397, '172.240.45.96', 443)",4,208,3.394461870193481,52.0,0.0,52,52,1.131487290064494,0.7169045174856917,0.25,4,1.0,61.27628117623963,1.1783900226199928,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 51537, '3.215.81.80', 443)",19,6511,25.638262033462524,342.6842105263158,504.5044522918221,40,1440,1.424347890747918,5.58726112277978,0.3564736599600676,6,3.1666666666666665,253.95637159422037,0.7410798741038529,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 52700, '82.145.213.8', 443)",41,22113,25.500693798065186,539.3414634146342,499.0969215105149,40,1440,0.6375173449516296,2.3220797824993915,0.4148238592683037,17,2.411764705882353,867.1528772945692,1.6077993926232232,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 60444, '10.211.218.77', 53)",13,741,0.1571779251098632,57.0,41.6524078166326,40,197,0.0130981604258219,0.0280637607569551,0.446693657219973,1,13.0,4714.402480386862,82.70881544538355,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 58285, '172.240.35.228', 443)",23,6648,12.156217098236084,289.0434782608696,436.3467386958569,40,1440,0.5525553226470947,2.061218704374148,0.5270758122743683,8,2.875,546.880657549679,1.8920359692603208,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 63772, '34.2.23.33', 443)",24,7179,25.2918541431427,299.125,437.5483128086162,40,1440,1.0996458323105522,5.086151082364925,0.4393369550076612,2,12.0,283.8463308925265,0.948922125842128,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 55150, '35.212.104.44', 443)",16,9708,25.509364128112797,606.75,1485.8810727982236,40,6140,1.7006242752075196,6.076363716614481,0.2250721054800165,6,2.6666666666666665,380.5661305881483,0.6272206519788188,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56358, '10.211.218.77', 53)",13,679,0.1355211734771728,52.23076923076923,26.10674491731045,40,136,0.0112934311230977,0.0222648103765036,0.4860088365243004,1,13.0,5010.287194084624,95.92596984256276,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62326, '10.211.218.77', 53)",13,648,0.3489828109741211,49.84615384615385,18.715876246348685,40,105,0.02908190091451,0.0759204511879249,0.5092592592592593,2,6.5,1856.8249771134217,37.25111836801618,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 61363, '10.211.218.77', 53)",13,636,0.1349818706512451,48.92307692307692,16.08373061613954,40,93,0.011248489220937,0.0220190509441891,0.5188679245283019,1,13.0,4711.743858130724,96.30922980455884,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 57049, '34.96.105.8', 443)",43,12432,25.18616485595703,289.1162790697674,416.9336687695017,52,1278,0.5996705918085008,2.214546897241976,0.3766891891891892,5,8.6,493.6043288488038,1.7072865299628832,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 50347, '13.213.111.137', 443)",33,9319,25.24717783927917,282.3939393939394,450.50287991504985,40,1440,0.7889743074774742,3.813469840584024,0.3660263976821547,3,11.0,369.1105619536471,1.3070767833963248,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 54153, '52.223.40.198', 443)",75,29405,25.120862007141117,392.06666666666666,540.4425182714212,40,1440,0.3394711082046096,1.720906598991827,0.3345349430368985,8,9.375,1170.5410424069455,2.985566338395542,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 65302, '52.223.40.198', 443)",16,6724,0.1998500823974609,420.25,591.8331162582912,40,1440,0.0133233388264973,0.0313620475535893,0.329565734681737,2,8.0,33645.2200536367,80.06001202531041,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 63006, '10.211.218.77', 53)",13,704,0.1386399269104004,54.15384615384615,32.17463442825289,40,160,0.0115533272425333,0.0225657060520898,0.4701704545454545,1,13.0,5077.902273094663,93.76808174748666,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 52331, '10.211.218.77', 53)",13,704,0.1383750438690185,54.15384615384615,32.17463442825289,40,160,0.0115312536557515,0.0225586837047836,0.4701704545454545,1,13.0,5087.62259664672,93.94757635853318,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 65268, '10.211.218.77', 53)",13,638,0.1381540298461914,49.07692307692308,16.424473008576786,40,94,0.0115128358205159,0.0225639761735257,0.5188087774294671,1,13.0,4618.033948848928,94.097870431091,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 51544, '10.211.218.77', 53)",11,598,0.1095690727233886,54.36363636363637,27.542604112943167,40,135,0.0109569072723388,0.0218978714394834,0.4849498327759197,1,11.0,5457.744463254462,100.3932928023396,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62373, '10.211.218.77', 53)",13,620,0.0656540393829345,47.69230769230769,12.97562576160878,40,77,0.0054711699485778,0.0114765589010501,0.532258064516129,1,13.0,9443.44027918496,198.007618757104,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62354, '10.211.218.77', 53)",13,620,0.0650849342346191,47.69230769230769,12.97562576160878,40,77,0.0054237445195515,0.0113837722957627,0.532258064516129,1,13.0,9526.0140813082,199.7390049306558,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 58615, '35.213.50.78', 443)",25,7603,25.22056794166565,304.12,454.2348573150238,40,1440,1.050856997569402,4.875716457939594,0.403393397343154,7,3.571428571428572,301.4603008776603,0.9912544419231234,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 64990, '67.199.150.80', 443)",143,115694,25.103814125061035,809.048951048951,725.7927455492419,40,4240,0.1767874234159228,1.4775215267293422,0.9373519802236936,4,35.75,4608.6223959291965,5.696345554807294,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53564, '10.211.218.77', 53)",13,657,0.1588459014892578,50.53846153846154,20.0714699343482,40,108,0.0132371584574381,0.0279914699666347,0.5114155251141552,1,13.0,4136.084052785149,81.84032372329823,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56576, '10.211.218.77', 53)",13,689,0.1496119499206543,53.0,27.54018043625601,40,140,0.0124676624933878,0.0274303722002328,0.4876632801161103,1,13.0,4605.2471100430585,86.8914549064728,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56073, '10.211.218.77', 53)",13,648,0.1548948287963867,49.84615384615385,18.139825093916144,40,99,0.0129079023996988,0.0281089129624263,0.5185185185185185,1,13.0,4183.483754979405,83.92791483754979,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 50452, '10.211.218.77', 53)",13,657,0.1449999809265136,50.53846153846154,20.0714699343482,40,108,0.0120833317438761,0.0246519974564186,0.5114155251141552,1,13.0,4531.0350787767975,89.65518420715124,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 55541, '10.211.218.77', 53)",13,689,0.1432540416717529,53.0,27.54018043625601,40,140,0.0119378368059794,0.0247018580560256,0.4876632801161103,1,13.0,4809.637424253267,90.74787592930691,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56791, '10.211.218.77', 53)",13,648,0.1404080390930175,49.84615384615385,18.139825093916144,40,99,0.0117006699244181,0.0247976203854226,0.5185185185185185,1,13.0,4615.120360528023,92.58729118343255,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 50061, '69.173.158.64', 443)",35,19800,25.13597297668457,565.7142857142857,586.1849328583976,40,1440,0.7392933228436638,4.1370747770730025,0.4504545454545454,2,17.5,787.7156781782797,1.3924267038504945,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53969, '10.211.218.77', 53)",13,748,0.123241901397705,57.53846153846154,45.09411591262022,40,211,0.0102701584498087,0.0211571902740245,0.4331550802139037,1,13.0,6069.36432752837,105.48360462281929,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 59324, '10.211.218.77', 53)",13,748,0.1252422332763672,57.53846153846154,45.09411591262022,40,211,0.0104368527730306,0.0210905812456141,0.4331550802139037,1,13.0,5972.426236998005,103.79885171253216,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 56428, '10.211.218.77', 53)",13,701,0.1396520137786865,53.92307692307692,32.87379489095447,40,164,0.0116376678148905,0.0252494446389057,0.4621968616262482,1,13.0,5019.619703521852,93.08852517230252,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 55534, '172.240.35.228', 443)",23,6552,25.364464044570923,284.8695652173913,435.0914251098944,40,1440,1.1529301838441328,3.3741574019271883,0.5201465201465202,10,2.3,258.3141511875315,0.9067804452553762,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 50589, '10.211.218.77', 53)",13,657,0.1238629817962646,50.53846153846154,20.0714699343482,40,108,0.0103219151496887,0.0183470274037111,0.5114155251141552,1,13.0,5304.248214213532,104.95468308185072,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 55200, '10.211.218.77', 53)",13,689,0.1235640048980712,53.0,27.54018043625601,40,140,0.0102970004081726,0.0197061994919732,0.4876632801161103,1,13.0,5576.0575304139775,105.20863264932032,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 60883, '10.211.218.77', 53)",13,648,0.1212520599365234,49.84615384615385,18.139825093916144,40,99,0.0101043383280436,0.0184364218266418,0.5185185185185185,1,13.0,5344.239102735524,107.21467335734847,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57938, '142.93.220.214', 443)",23,7593,25.02676510810852,330.1304347826087,448.337150343435,40,1440,1.137580232186751,5.158222177849452,0.5028315553799553,2,11.5,303.395183804235,0.9190160973919932,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53646, '10.211.218.77', 53)",13,657,0.1317028999328613,50.53846153846154,20.0714699343482,40,108,0.0109752416610717,0.0213639207571986,0.5114155251141552,1,13.0,4988.500635406824,98.70701409480776,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 49343, '10.211.218.77', 53)",13,689,0.1119379997253418,53.0,27.54018043625601,40,140,0.0093281666437784,0.0185034497038005,0.4876632801161103,1,13.0,6155.193068400135,116.13571827170064,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 53365, '10.211.218.77', 53)",13,648,0.1597151756286621,49.84615384615385,18.139825093916144,40,99,0.0133095979690551,0.0298612008816297,0.5185185185185185,2,6.5,4057.22247400335,81.3948953117956,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62575, '10.211.218.77', 53)",13,681,0.1466360092163086,52.38461538461539,26.25185256917328,40,136,0.0122196674346923,0.0264466415496212,0.487518355359765,1,13.0,4644.152576434551,88.65489499801637,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 60722, '10.211.218.77', 53)",13,652,0.1462101936340332,50.15384615384615,19.386141576061508,40,107,0.0121841828028361,0.0265302949783187,0.50920245398773,1,13.0,4459.333400733795,88.91308927843457,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 58195, '10.211.218.77', 53)",13,640,0.1460881233215332,49.23076923076923,16.76605474510853,40,95,0.0121740102767944,0.0264747986366042,0.51875,1,13.0,4380.917390467052,88.98738449386198,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 49920, '142.250.182.66', 443)",26,15878,24.916347980499268,610.6923076923077,569.5365031342301,49,1278,0.9966539192199708,4.845304174454724,0.498110593273712,2,13.0,637.2522976652472,1.0434916072110108,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 53081, '142.250.182.66', 443)",25,15835,24.9233980178833,633.4,568.352073982316,49,1278,1.0384749174118042,4.942272743698055,0.4974423744868961,2,12.5,635.3467528239088,1.0030734967223065,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 62907, '198.8.71.131', 443)",25,12298,25.19118404388428,491.92,580.3766308182988,40,1440,1.0496326684951782,3.304681301700953,0.3611969425922914,8,3.125,488.1866600067818,0.992410676546556,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 51761, '10.211.218.77', 53)",13,657,0.1522538661956787,50.53846153846154,20.0714699343482,40,108,0.0126878221829732,0.029225265789111,0.5114155251141552,2,6.5,4315.16135791005,85.38371027828104,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 63466, '10.211.218.77', 53)",13,689,0.1448609828948974,53.0,27.54018043625601,40,140,0.0120717485745747,0.0261897997057823,0.4876632801161103,1,13.0,4756.284171424527,89.74121078159486,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 60018, '10.211.218.77', 53)",13,648,0.1670589447021484,49.84615384615385,18.139825093916144,40,99,0.013921578725179,0.0301888434886304,0.5185185185185185,2,6.5,3878.8704259764577,77.81684496557709,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 55868, '67.199.150.85', 443)",138,68788,24.915024995803837,498.463768115942,593.8474790696644,40,1440,0.181861496319736,1.005485359348312,0.8574606035936501,10,13.8,2760.904314227468,5.53882647210837,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 63032, '35.244.154.8', 443)",48,17026,24.86603808403015,354.7083333333333,437.5588988131262,52,1278,0.5290646400857479,2.316419731252487,0.3195700693057676,9,5.333333333333333,684.7089971656843,1.930343701630028,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 58164, '10.211.218.77', 53)",13,657,0.1437239646911621,50.53846153846154,20.0714699343482,40,108,0.0119769970575968,0.0242727697893796,0.5114155251141552,1,13.0,4571.262707731304,90.45116468874726,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 54378, '10.211.218.77', 53)",13,689,0.1192810535430908,53.0,27.54018043625601,40,140,0.0099400877952575,0.0193755702069278,0.4876632801161103,1,13.0,5776.273595295632,108.98629425086098,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 61312, '10.211.218.77', 53)",13,648,0.1446068286895752,49.84615384615385,18.139825093916144,40,99,0.0120505690574646,0.0241443553283124,0.5185185185185185,1,13.0,4481.116181525906,89.89893574048885,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 57954, '142.250.182.66', 443)",24,15782,24.86609411239624,657.5833333333334,567.0617189121089,51,1278,1.0811345266259236,5.027321501802248,0.4990495501203903,2,12.0,634.6794928332697,0.9651696760865844,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57725, '82.145.213.8', 443)",18,7313,25.00249719619751,406.27777777777777,557.5778775257971,40,1440,1.4707351291880888,5.705365645774111,0.3365239983590866,6,3.0,292.490783725083,0.7199280879326534,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 65442, '69.173.158.64', 443)",31,11901,24.884428024291992,383.9032258064516,509.20256156000585,40,1440,0.8294809341430665,4.384447274150628,0.4031593983698849,2,15.5,478.2508960375675,1.2457589931236528,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 51376, '142.250.182.66', 443)",25,15835,24.80224895477295,633.4,568.0089435915601,49,1278,1.0334270397822063,4.917013589220266,0.4977581307230818,2,12.5,638.4501675180835,1.0079731094380855,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 59676, '10.211.218.77', 53)",13,759,0.1281049251556396,58.38461538461539,44.14406216981023,40,205,0.0106754104296366,0.0226826587100809,0.4492753623188406,1,13.0,5924.830751650347,101.4793145868966,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 59455, '10.211.218.77', 53)",13,759,0.1268010139465332,58.38461538461539,44.14406216981023,40,205,0.0105667511622111,0.0215889197807115,0.4492753623188406,1,13.0,5985.756551757853,102.5228394899237,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 64625, '10.211.218.77', 53)",13,712,0.1753411293029785,54.76923076923077,32.33277414673335,40,158,0.0146117607752482,0.0318510074960341,0.4789325842696629,2,6.5,4060.6559500920544,74.14119009999537,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 50916, '10.211.218.77', 53)",13,679,0.164808988571167,52.23076923076923,26.10674491731045,40,136,0.0137340823809305,0.0298067523703583,0.4860088365243004,2,6.5,4119.920921101932,78.87919289296777,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 50898, '10.211.218.77', 53)",13,737,0.1636879444122314,56.69230769230769,39.55402267859961,40,188,0.0136406620343526,0.0295972284828691,0.4559023066485753,2,6.5,4502.469639083135,79.41941018735517,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 50471, '10.211.218.77', 53)",13,737,0.1634259223937988,56.69230769230769,39.55402267859961,40,188,0.0136188268661499,0.0296089871842462,0.4559023066485753,2,6.5,4509.6884827370895,79.54674392887675,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 63338, '10.211.218.77', 53)",13,722,0.1633319854736328,55.53846153846154,35.74184228521003,40,173,0.0136109987894694,0.0295241913861155,0.4653739612188365,2,6.5,4420.444641668516,79.59249354804807,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57933, '69.173.158.64', 443)",41,23799,24.82096004486084,580.4634146341464,584.4517171136729,40,1440,0.620524001121521,2.371720428807925,0.4833816546913735,8,5.125,958.8267318019216,1.6518297409083909,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 55813, '142.250.70.66', 443)",26,17214,24.738142013549805,662.0769230769231,573.9840471568286,49,1278,0.9895256805419922,4.799754780356198,0.4580573951434878,2,13.0,695.8485399013147,1.051008599827709,nonai_009.pcap,non_ai
"(17, '10.211.218.53', 55282, '142.250.195.34', 443)",26,17223,24.741043090820312,662.4230769230769,574.3320651033835,49,1278,0.9896417236328126,4.791583856576454,0.4578180340242698,2,13.0,696.1307143266835,1.050885360999464,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 52698, '10.211.218.77', 53)",13,657,0.1291749477386474,50.53846153846154,20.0714699343482,40,108,0.0107645789782206,0.0223311864916741,0.5114155251141552,1,13.0,5086.1255336388585,100.63870918920117,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 58270, '10.211.218.77', 53)",13,689,0.134613037109375,53.0,27.54018043625601,40,140,0.0112177530924479,0.0235357044155859,0.4876632801161103,1,13.0,5118.374971661755,96.5731126728633,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 55706, '10.211.218.77', 53)",13,648,0.131749153137207,49.84615384615385,18.139825093916144,40,99,0.0109790960947672,0.022915360910427,0.5185185185185185,1,13.0,4918.437686845363,98.67236100152734,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57918, '10.211.218.77', 53)",13,793,0.1261711120605468,61.0,53.5652011032421,40,242,0.0105142593383789,0.0219086782425836,0.4262295081967213,1,13.0,6285.115404383976,103.03467876039304,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 51233, '10.211.218.77', 53)",13,793,0.1257619857788086,61.0,53.5652011032421,40,242,0.0104801654815673,0.0218669078074968,0.4262295081967213,1,13.0,6305.562011359586,103.36986903868174,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 57057, '10.211.218.77', 53)",13,864,0.1253840923309326,66.46153846153847,72.1404776856243,40,313,0.010448674360911,0.0218447644009934,0.3912037037037037,1,13.0,6890.826291740429,103.68141411183517,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 64570, '69.173.158.64', 443)",17,6117,24.748939990997314,359.8235294117647,523.4323637743149,40,1440,1.5468087494373322,5.914869285405335,0.3688082393330064,2,8.5,247.1621007697753,0.6868981057848913,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 58867, '69.173.158.64', 443)",17,6117,24.74833297729492,359.8235294117647,523.4323637743149,40,1440,1.5467708110809326,5.914894782118262,0.3688082393330064,2,8.5,247.16816302786827,0.6869149536494623,nonai_009.pcap,non_ai
"(6, '10.211.218.53', 59568, '69.173.158.64', 443)",17,6484,24.759068965911865,381.4117647058824,531.0841363301973,40,1440,1.5474418103694916,5.9065401894880125,0.4045342381246144,2,8.5,261.88383775363815,0.686617094665615,nonai_009.pcap,non_ai
